   1.0727525e+00   1.1066704e+00   1.0722109e+00   1.0359688e+00   1.0466200e+00   1.0969654e+00   1.1567392e+00   1.2282298e+00   1.3043883e+00   1.3600032e+00   1.3878277e+00   1.4090227e+00   1.4462471e+00   1.4799143e+00   1.4682536e+00   1.4098209e+00   1.2828178e+00   1.1109006e+00   1.0220729e+00   1.0405628e+00   1.0821383e+00   1.1092094e+00   1.1025834e+00   1.0615643e+00   1.0488602e+00   1.0784133e+00   1.0868131e+00   1.0659810e+00   1.0866589e+00   1.1285909e+00   1.1302376e+00   1.0959271e+00   1.0326335e+00   9.7871339e-01   9.6063530e-01   1.0034488e+00
   1.6731837e+00   1.6010726e+00   1.5360909e+00   1.5100437e+00   1.5044324e+00   1.5171679e+00   1.5430024e+00   1.5632244e+00   1.5647022e+00   1.5199308e+00   1.4648845e+00   1.5181086e+00   1.5519565e+00   1.5426044e+00   1.5946808e+00   1.6684399e+00   1.6102936e+00   1.3846794e+00   1.3383551e+00   1.3515279e+00   1.2293741e+00   1.2132165e+00   1.3279370e+00   1.4408928e+00   1.4947745e+00   1.5830079e+00   1.7226732e+00   1.7093371e+00   1.6557239e+00   1.5920871e+00   1.6228334e+00   1.6201038e+00   1.6046095e+00   1.6419772e+00   1.6820788e+00   1.7004812e+00
   2.5913589e+00   2.5816636e+00   2.5225403e+00   2.4586806e+00   2.4550114e+00   2.4458883e+00   2.5079999e+00   2.5496120e+00   2.6965904e+00   2.6512496e+00   2.5070052e+00   2.6425068e+00   2.5224349e+00   2.5860381e+00   2.6476409e+00   2.5854990e+00   2.9192750e+00   3.1025698e+00   3.1947381e+00   3.2268095e+00   3.0637724e+00   2.8140471e+00   2.5922005e+00   2.5999939e+00   2.3834240e+00   2.2314825e+00   2.2784221e+00   2.1927550e+00   2.1922245e+00   2.1389749e+00   2.1390326e+00   2.1264381e+00   2.1946392e+00   2.3684587e+00   2.4790735e+00   2.5796905e+00
   4.3681350e+00   4.3619595e+00   4.3156247e+00   4.2822256e+00   4.3953724e+00   4.4992256e+00   4.6186361e+00   4.5823426e+00   4.6938429e+00   4.7471981e+00   4.6416392e+00   4.8000755e+00   4.7129588e+00   4.8592100e+00   4.9290843e+00   4.5929370e+00   4.9810371e+00   5.2047744e+00   4.9348435e+00   4.8046222e+00   4.3577261e+00   3.8216379e+00   3.5781345e+00   3.3167984e+00   2.9465966e+00   3.3353047e+00   3.6585925e+00   3.6180925e+00   3.9329832e+00   4.0149636e+00   3.9154217e+00   4.0258489e+00   4.2456274e+00   4.3768954e+00   4.3914366e+00   4.4116182e+00
   5.4153423e+00   5.4863811e+00   5.6358690e+00   5.7624998e+00   5.9174967e+00   6.0374446e+00   6.0881610e+00   6.1293879e+00   6.1628113e+00   6.3007011e+00   6.3645401e+00   6.5153494e+00   6.5039649e+00   6.5627484e+00   7.0262761e+00   6.8718600e+00   6.6310449e+00   6.0032015e+00   4.8260727e+00   4.4541101e+00   3.8971019e+00   3.6106570e+00   4.0784497e+00   4.0357933e+00   4.2185869e+00   4.8667521e+00   5.0887074e+00   5.2904077e+00   5.5965972e+00   5.7410431e+00   5.6879425e+00   5.7909179e+00   5.7684937e+00   5.6018453e+00   5.5230265e+00   5.4303050e+00
   5.6831640e+00   5.8286161e+00   6.0732502e+00   6.2514008e+00   6.3042970e+00   6.4120411e+00   6.4149131e+00   6.6043992e+00   6.6372155e+00   6.7693953e+00   6.9495883e+00   7.0014696e+00   6.9847535e+00   6.7627258e+00   7.4544506e+00   7.8896418e+00   7.1418185e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7171115e+00   3.9050238e+00   4.4553387e+00   5.1430190e+00   5.6540446e+00   5.8144950e+00   6.1521705e+00   6.1574082e+00   6.3082870e+00   6.2523469e+00   6.1315203e+00   5.9272050e+00   5.7059120e+00   5.6929607e+00   5.5792354e+00
   4.3430755e+00   4.5414043e+00   4.6857746e+00   4.7861631e+00   4.7242299e+00   4.8425062e+00   4.8507674e+00   5.0122334e+00   5.0510028e+00   5.1021455e+00   5.3097960e+00   5.2939003e+00   5.4109672e+00   5.0925375e+00   5.4133404e+00   6.1810354e+00   5.6106364e+00   4.2391970e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7695569e+00   2.8097251e+00   3.6053955e+00   4.0345695e+00   4.4339462e+00   4.5436399e+00   4.8299940e+00   4.7459217e+00   4.7553437e+00   4.6840189e+00   4.4442850e+00   4.2813752e+00   4.1202624e+00   4.1516824e+00   4.1391990e+00
   2.5320194e+00   2.5669870e+00   2.6804061e+00   2.6917300e+00   2.6580621e+00   2.6793158e+00   2.7095869e+00   2.7814893e+00   2.7745285e+00   2.8333561e+00   2.8822612e+00   2.9265318e+00   3.0232902e+00   2.7729999e+00   2.6725626e+00   3.2320001e+00   3.6659751e+00   3.3659034e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7427738e+00   2.0107417e+00   2.2817199e+00   2.4670982e+00   2.5775453e+00   2.7304258e+00   2.8019781e+00   2.7026800e+00   2.6449666e+00   2.5825958e+00   2.4906206e+00   2.4052563e+00   2.4600787e+00   2.5119430e+00   2.4722776e+00
   3.1665392e+00   3.0474408e+00   3.1713977e+00   3.1139522e+00   3.1400049e+00   3.0567353e+00   3.0875289e+00   3.1289136e+00   3.0626655e+00   3.1451478e+00   3.0004792e+00   3.0173242e+00   2.7994866e+00   2.4291997e+00   2.2392566e+00   2.5969338e+00   3.7989366e+00   3.7636056e+00   0.0000000e+00   2.4899833e+00   1.9042592e+00   2.7815392e+00   2.8793743e+00   2.7549825e+00   3.0002930e+00   2.9484158e+00   3.2143445e+00   3.1272342e+00   3.0113082e+00   2.9641013e+00   2.9040802e+00   3.0334110e+00   3.0516872e+00   3.3091283e+00   3.3680367e+00   3.2546365e+00
   6.9496675e+00   6.9601173e+00   6.9746017e+00   6.8613153e+00   6.8334842e+00   6.7867050e+00   6.7809629e+00   6.8205705e+00   6.7288003e+00   6.7035198e+00   6.5424752e+00   6.2956362e+00   5.7176809e+00   4.9905157e+00   4.9265976e+00   5.5320959e+00   6.3973045e+00   5.3510818e+00   4.5654736e+00   4.1843557e+00   3.7313349e+00   4.3275986e+00   5.3360353e+00   5.6718845e+00   5.8609695e+00   6.1704402e+00   6.4824133e+00   6.4578757e+00   6.4640841e+00   6.3660660e+00   6.3259087e+00   6.5418420e+00   6.7218361e+00   6.9277973e+00   6.9479046e+00   6.9209785e+00
