 272.15244   272.11694   272.07645   272.04248   272.0089   271.97244   271.93344   271.9016   271.87393   271.86346   271.8455   271.84296   271.8566   271.8724   271.88788   271.90356   271.9235   271.94525   271.9475   271.93  0.0 0.0 0.0 0.0  271.96423   272.01315   272.08807   272.2034   272.19177   272.19217   272.21942   272.21182   272.20908   272.20154   272.19617   272.1816 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  273.48285  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  273.46085   273.7439  0.0 0.0  273.8697   273.95444   273.57098   273.5127   273.43616  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0  277.70096   277.5494   278.10458   278.8571   276.65552   275.93558  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  278.8891   279.02155   278.78043   275.63824   275.48816   274.81924  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0  281.64923   281.56116   281.61783   281.57593   281.132   280.60922   279.9228   279.88428   280.99417  0.0 0.0 0.0 0.0 0.0 0.0 0.0  282.1338   281.4248   281.515   281.06454   279.60532  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0  284.75278   284.47202   283.90094   283.79446   283.59134   283.24774   282.77032   282.5626   282.84857   284.50165  0.0 0.0 0.0 0.0 0.0 0.0  284.94315   283.99496   283.9623   283.77884   283.79602   285.01086  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  289.11597   288.43344   287.5844   286.89258   286.413   286.00284   285.67737   285.31827   285.11557   285.2846   286.48062  0.0 0.0 0.0 0.0 0.0  287.50867   287.51553   286.89316   286.4691   286.10135   286.36282   287.3342  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  292.33777   291.45914   290.46704   289.54797   288.9001   288.3573   287.9506   287.71234   287.67773   287.48032   288.9202  0.0 0.0 0.0 0.0  290.20996   289.7105   289.4286   289.20544   288.9473   288.6418   288.34744  0.0  289.48254   290.37027  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  294.61615   293.93652   292.8176   291.8852   291.0987   290.47995   290.1955   290.11816   290.25525   289.3861   289.6101  0.0 0.0 0.0 0.0  292.67206   292.14362   291.8843   291.77173   291.62006   290.82858   289.94894   293.21454   291.9709   291.65027   291.0661   291.30518  0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  295.12753   296.1358   295.81943   294.95966   294.23267   293.53964   293.0304   292.903   293.4631   293.5413   291.24237   290.5376   292.16028  0.0 0.0 0.0  295.43924   295.0113   294.82928   295.2186   294.3372   292.02338   291.38156  0.0 0.0  293.68033   292.6083  0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  295.9424   298.295   298.38675   298.11414   298.11682   296.23495   295.24255   295.03485   294.3014   293.32892   292.3717   291.84906   293.83878  0.0  295.80917   295.5329   296.4826   296.43573   296.2712   295.56052   294.24084   292.74594   293.54514  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  297.14902   297.87674   297.77145   297.26932   296.793   295.93195   295.2741   294.86612   294.3602   293.8312   293.44247   293.15292   294.72446  0.0  296.23813   295.57132   295.823   295.97037   295.7842   295.20117   294.3702   293.5891   295.36575  0.0 0.0 0.0 0.0 0.0 0.0  298.22586   299.41815  0.0 0.0 0.0
0.0  297.50412   297.90048   298.2717   297.96024   297.4672   296.96097   296.44705   295.95804   295.62476   295.1765   294.63693   294.32425   294.28076   295.79272  0.0  296.923   296.32443   296.1478   296.24887   296.1056   295.63864   295.0303   294.46518   296.6064  0.0 0.0 0.0 0.0 0.0 0.0  296.74643   297.65506  0.0 0.0 0.0
0.0  298.6721   299.20966   298.92938   298.5482   298.1051   297.62848   297.1718   296.68863   296.30542   295.83157   295.43463   295.27924   295.37305   296.7796   302.3363  0.0  297.1816   296.78885   296.74963   296.61148   296.28442   295.78845   295.4491   298.22217  0.0 0.0 0.0 0.0 0.0 0.0  296.81   297.24658  0.0  298.60513   300.66437 
