 31.93031   32.07795   32.185726   32.275475   32.380913   32.4601   32.5061   32.542377   32.580276   32.62013   32.601665   32.598022   32.61025   32.63045   32.641212   32.67797   32.73386   32.802845   32.82892   32.792946  0.0 0.0 0.0 0.0  32.378826   32.47375   32.4454   32.290142   31.891418   31.725546   31.622896   31.600737   31.607677   31.660131   31.714571   31.789019 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  32.81742  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  33.37168   33.538837  0.0 0.0  32.97522   33.177193   33.117744   33.151463   33.086964  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0  33.565784   33.555073   33.513237   33.344574   33.017143   32.900627  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  35.22001   35.334267   35.00806   33.48022   33.673405   33.261707  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0  32.768375   33.53928   33.556026   33.55792   33.66262   33.755566   33.658848   33.635822   33.420418  0.0 0.0 0.0 0.0 0.0 0.0 0.0  35.417973   35.479916   35.51617   35.297035   34.271255  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0  33.52598   33.859554   33.867893   33.8368   33.862194   33.891487   33.879467   33.862495   33.82449   33.83438  0.0 0.0 0.0 0.0 0.0 0.0  35.474445   35.562244   35.618122   35.623123   35.57585   35.601906  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  34.270157   34.256367   34.202694   34.152054   34.119347   34.10107   34.07574   34.043167   34.003815   33.985046   33.92988  0.0 0.0 0.0 0.0 0.0  35.53408   35.636642   35.65846   35.679203   35.68839   35.724773   35.549126  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  34.23579   34.291046   34.288445   34.27745   34.261852   34.24022   34.206425   34.163635   34.112274   34.085617   33.967117  0.0 0.0 0.0 0.0  35.624092   35.705837   35.71996   35.728455   35.742046   35.751038   35.76471  0.0  37.397568   37.637585  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0  34.20277   34.285027   34.31341   34.32092   34.313534   34.294083   34.264034   34.224964   34.167667   34.153885   34.00405  0.0 0.0 0.0 0.0  35.68305   35.73562   35.764965   35.7777   35.782784   35.832256   35.90674   36.42859   37.00057   37.45296   37.850285   38.18277  0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  34.08322   34.224457   34.335266   34.344093   34.33198   34.311695   34.28829   34.263096   34.213856   34.14218   34.190826   34.157555   34.654804  0.0 0.0 0.0  35.602318   35.705925   35.758804   35.74737   35.77837   35.93773   36.051933  0.0 0.0  37.317257   37.688747  0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  34.067493   34.26203   34.337574   34.283253   34.194565   34.23499   34.271893   34.28655   34.367107   34.295513   34.297665   34.300392   34.730362  0.0  34.71419   35.13875   35.55813   35.693924   35.78943   35.821217   35.89166   36.148643   36.32338  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0  33.99602   34.322964   34.412254   34.3926   34.353832   34.413666   34.48731   34.527927   34.574497   34.52649   34.501244   34.51776   34.973015  0.0  35.413166   35.509777   35.642467   35.722256   35.842247   35.943012   36.053246   36.288963   36.216755  0.0 0.0 0.0 0.0 0.0 0.0  35.154976   35.3761  0.0 0.0 0.0
0.0  34.18586   34.131058   34.298122   34.420544   34.50011   34.553226   34.61623   34.659653   34.681313   34.69332   34.67599   34.68896   34.75261   35.12929  0.0  35.674473   35.454613   35.577354   35.651497   35.73317   35.96586   36.14844   36.2131   35.811863  0.0 0.0 0.0 0.0 0.0 0.0  35.10812   35.566685  0.0 0.0 0.0
0.0  34.05941   34.10502   34.255836   34.360725   34.461864   34.549213   34.612278   34.657703   34.676613   34.693115   34.67939   34.688576   34.781372   35.00582   34.944923  0.0  35.29487   35.4746   35.553318   35.570408   35.774067   35.99695   36.02639   35.44289  0.0 0.0 0.0 0.0 0.0 0.0  35.063366   35.532116  0.0  34.08511   34.28888 
0.0  33.883156   34.066875   34.204247   34.284473   34.376244   34.4649   34.542442   34.60531   34.636906   34.642868   34.626053   34.594246   34.598545   34.670284   34.76509   34.430347  0.0  35.3993   35.47138   35.4065   35.58165   35.787582   35.839546   35.165855  0.0 0.0 0.0 0.0 0.0 0.0  35.11094   35.416122   34.86323   34.64134   34.654793 
0.0  34.003998   34.015064   34.14078   34.214348   34.28665   34.379215   34.475384   34.553017   34.593452   34.601345   34.591057   34.549187   34.507496   34.476555   34.509754   34.44904   34.564705  0.0  35.31785   35.24323   35.405533   35.591095   35.66934   34.972225  0.0 0.0 0.0 0.0 0.0 0.0  35.117416   35.347103   35.24769   34.91763   34.538506 
0.0  34.061092   33.92497   34.07012   34.15758   34.205738   34.29309   34.410088   34.50274   34.5644   34.590378   34.59741   34.55718   34.532764   34.473312   34.37864   34.263786   34.36584  0.0 0.0  34.96162   35.222862   35.413788   35.556328   34.891903  0.0 0.0 0.0 0.0 0.0 0.0  35.158802   35.31734   35.29513   35.11502   34.765305 
